ID,ID_UM_MINIMA,COD_INTERN,DENUMIRE,PRET_LISTA,PRET_VANZ_MAG,GRAMAJ_UNITATEA_MINIMA,ORDINE_AFISARE,XDISC_PROMO,XTVA,XADAOS,PRODUS_ACTIV,ACOPERIRE,COD_BARE,COMENT,EXPL,PRET_LISTA_EURO,PAGINA_CATALOG,LINK_DISK,FIELD_1,FIELD_2,STOC_COMANDAT_CLN,STOC_COMANDAT_FUR,STOC_CURENT,STOC_REZERVAT,STOC_ASIGURAT,PARENT_ID,SOURCE_ID
703706,3711,faracod3707,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703707,3712,faracod3708,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703708,3713,faracod3709,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703709,3714,faracod3710,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703710,3715,faracod3711,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703711,3716,faracod3712,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703712,3717,faracod3713,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703713,3718,faracod3714,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703714,3719,faracod3715,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703715,3720,faracod3716,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703716,3721,faracod3717,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703717,3722,faracod3718,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703718,3723,faracod3719,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703719,3724,faracod3720,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703720,3725,faracod3721,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703721,3726,faracod3722,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703722,3727,faracod3723,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703723,3728,faracod3724,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703724,3729,faracod3725,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703725,3730,faracod3726,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703726,3731,faracod3727,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703727,3732,faracod3728,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703728,3733,faracod3729,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703729,3734,faracod3730,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703730,3735,faracod3731,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703731,3736,faracod3732,,1000,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703732,3737,faracod3733,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703733,3738,faracod3734,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703734,3739,faracod3735,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703735,3740,faracod3736,,40,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703736,3741,faracod3737,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703737,3742,faracod3738,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703738,3743,faracod3739,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703739,3744,faracod3740,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703740,3745,faracod3741,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703741,3746,faracod3742,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703742,3747,faracod3743,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703743,3748,faracod3744,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703744,3749,faracod3745,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703745,3750,faracod3746,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703746,3751,faracod3747,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703747,3752,faracod3748,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703748,3753,faracod3749,,450,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703749,3754,faracod3750,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703750,3755,faracod3751,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703751,3756,faracod3752,,600,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703752,3757,faracod3753,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703753,3758,faracod3754,,150,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703754,3759,faracod3755,,300,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703755,3760,faracod3756,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703756,3761,faracod3757,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703757,3762,faracod3758,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703758,3763,faracod3759,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703759,3764,faracod3760,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703760,3765,faracod3761,,150,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703761,3766,faracod3762,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703762,3767,faracod3763,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703763,3768,faracod3764,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703764,3769,faracod3765,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703765,3770,faracod3766,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703766,3771,faracod3767,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703767,3772,faracod3768,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703768,3773,faracod3769,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703769,3774,faracod3770,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703770,3775,faracod3771,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703771,3776,faracod3772,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703772,3777,faracod3773,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703773,3778,faracod3774,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703774,3779,faracod3775,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703775,3780,faracod3776,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703776,3781,faracod3777,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703777,3782,faracod3778,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703778,3783,faracod3779,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703779,3784,faracod3780,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703780,3785,faracod3781,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703781,3786,faracod3782,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703782,3787,faracod3783,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703783,3788,faracod3784,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703784,3789,faracod3785,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703785,3790,faracod3786,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703786,3791,faracod3787,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703787,3792,faracod3788,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703788,3793,faracod3789,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703789,3794,faracod3790,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703790,3795,faracod3791,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703791,3796,faracod3792,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703792,3797,faracod3793,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703793,3798,faracod3794,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703794,3799,faracod3795,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703795,3800,faracod3796,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703796,3801,faracod3797,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703797,3802,faracod3798,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703798,3803,faracod3799,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703799,3804,faracod3800,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703800,3805,faracod3801,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703801,3806,faracod3802,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703802,3807,faracod3803,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703803,3808,faracod3804,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703804,3809,faracod3805,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703805,3810,faracod3806,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703806,3811,faracod3807,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703807,3812,faracod3808,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703808,3813,faracod3809,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703809,3814,faracod3810,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703810,3815,faracod3811,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703811,3816,faracod3812,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703812,3817,faracod3813,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703813,3818,faracod3814,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703814,3819,faracod3815,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703815,3820,faracod3816,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703816,3821,faracod3817,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703817,3822,faracod3818,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703818,3823,faracod3819,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703819,3824,faracod3820,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703820,3825,faracod3821,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703821,3826,faracod3822,,60,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703822,3827,faracod3823,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703823,3828,faracod3824,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703824,3829,faracod3825,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703825,3830,faracod3826,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703826,3831,faracod3827,,70,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703827,3832,faracod3828,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703828,3833,faracod3829,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703829,3834,faracod3830,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703830,3835,faracod3831,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703831,3836,faracod3832,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703832,3837,faracod3833,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703833,3838,faracod3834,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703834,3839,faracod3835,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703835,3840,faracod3836,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703836,3841,faracod3837,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703837,3842,faracod3838,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703838,3843,faracod3839,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703839,3844,faracod3840,,80,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703840,3845,faracod3841,,120,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703841,3846,faracod3842,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703842,3847,faracod3843,,100,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703843,3848,faracod3844,,1413,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703844,3849,faracod3845,,1530,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703845,3850,faracod3846,,1800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703846,3851,faracod3847,,1530,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703847,3852,faracod3848,,1417.5,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703848,3853,faracod3849,,1800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703849,3854,faracod3850,,1530,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703850,3855,faracod3851,,1530,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703851,3856,faracod3852,,1800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703852,3857,faracod3853,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703853,3858,faracod3854,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703854,3859,faracod3855,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703855,3860,faracod3856,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703856,3861,faracod3857,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703857,3862,faracod3858,,1417.5,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703858,3863,faracod3859,,1665,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703859,3864,faracod3860,,1665,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703860,3865,faracod3861,,1800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703861,3866,faracod3862,,1800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703862,3867,faracod3863,,2160,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703863,3868,faracod3864,,1800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703864,3869,faracod3865,,1800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703865,3870,faracod3866,,1800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703866,3871,faracod3867,,2160,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703867,3872,faracod3868,,1980,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703868,3873,faracod3869,,1800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703869,3874,faracod3870,,2250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703870,3875,faracod3871,,1530,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703871,3876,faracod3872,,1530,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703872,3877,faracod3873,,1890,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703873,3878,faracod3874,,1890,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703874,3879,faracod3875,,1395,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703875,3880,faracod3876,,1440,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703876,3881,faracod3877,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703877,3882,faracod3878,,1620,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703878,3883,faracod3879,,1620,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703879,3884,faracod3880,,1620,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703880,3885,faracod3881,,1620,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703881,3886,faracod3882,,1530,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703882,3887,faracod3883,,1800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703883,3888,faracod3884,,1530,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703884,3889,faracod3885,,1530,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703885,3890,faracod3886,,1530,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703886,3891,faracod3887,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703887,3892,faracod3888,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703888,3893,faracod3889,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703889,3894,faracod3890,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703890,3895,faracod3891,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703891,3896,faracod3892,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703892,3897,faracod3893,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703893,3898,faracod3894,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703894,3899,faracod3895,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703895,3900,faracod3896,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703896,3901,faracod3897,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703897,3902,faracod3898,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703898,3903,faracod3899,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703899,3904,faracod3900,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703900,3905,faracod3901,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703901,3906,faracod3902,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703902,3907,faracod3903,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703903,3908,faracod3904,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703904,3909,faracod3905,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703905,3910,faracod3906,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703906,3911,faracod3907,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703907,3912,faracod3908,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703908,3913,faracod3909,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703909,3914,faracod3910,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703910,3915,faracod3911,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703911,3916,faracod3912,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703912,3917,faracod3913,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703913,3918,faracod3914,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703914,3919,faracod3915,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703915,3920,faracod3916,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703916,3921,faracod3917,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703917,3922,faracod3918,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703918,3923,faracod3919,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703919,3924,faracod3920,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703920,3925,faracod3921,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703921,3926,faracod3922,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703922,3927,faracod3923,,50,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703923,3928,faracod3924,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703924,3929,faracod3925,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703925,3930,faracod3926,,400,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703926,3931,faracod3927,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703927,3932,faracod3928,,300,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703928,3933,faracod3929,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703929,3934,faracod3930,,300,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703930,3935,faracod3931,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703931,3936,faracod3932,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703932,3937,faracod3933,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703933,3938,faracod3934,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703934,3939,faracod3935,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703935,3940,faracod3936,,500,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703936,3941,faracod3937,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703937,3942,faracod3938,,150,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703938,3943,faracod3939,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703939,3944,faracod3940,,150,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703940,3945,faracod3941,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703941,3946,faracod3942,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703942,3947,faracod3943,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703943,3948,faracod3944,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703944,3949,faracod3945,,300,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703945,3950,faracod3946,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703946,3951,faracod3947,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703947,3952,faracod3948,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703948,3953,faracod3949,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703949,3954,faracod3950,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703950,3955,faracod3951,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703951,3956,faracod3952,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703952,3957,faracod3953,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703953,3958,faracod3954,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703954,3959,faracod3955,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703955,3960,faracod3956,,150,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703956,3961,faracod3957,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703957,3962,faracod3958,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703958,3963,faracod3959,,0,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703959,3964,faracod3960,,300,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703960,3965,faracod3961,,400,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703961,3966,faracod3962,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703962,3967,faracod3963,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703963,3968,faracod3964,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703964,3969,faracod3965,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703965,3970,faracod3966,,300,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703966,3971,faracod3967,,300,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703967,3972,faracod3968,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703968,3973,faracod3969,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703969,3974,faracod3970,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703970,3975,faracod3971,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703971,3976,faracod3972,,200,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703972,3977,faracod3973,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703973,3978,faracod3974,,1980,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703974,3979,faracod3975,,900,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703975,3980,faracod3976,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703976,3981,faracod3977,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703977,3982,faracod3978,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703978,3983,faracod3979,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703979,3984,faracod3980,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703980,3985,faracod3981,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703981,3986,faracod3982,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703982,3987,faracod3983,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703983,3988,faracod3984,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703984,3989,faracod3985,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703985,3990,faracod3986,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703986,3991,faracod3987,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703987,3992,faracod3988,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703988,3993,faracod3989,,900,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703989,3994,faracod3990,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703990,3995,faracod3991,,800,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703991,3996,faracod3992,,400,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703992,3997,faracod3993,,900,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703993,3998,faracod3994,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703994,3999,faracod3995,,250,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703995,4000,faracod3996,,350,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703996,4001,faracod3997,,900,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703997,4002,faracod3998,,400,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703998,4003,faracod3999,,700,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
703999,4004,faracod4000,,400,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
704000,4005,faracod4001,,400,,0,999999999,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,
